Subject Number, 0, Age,
1, 130, 10.000000,0, ASLQ0104.wav
1, 131, 10.000000,0, ASLQ0104.wav
1, 132, 10.000000,0, ASLQ0104.wav
1, 133, 10.000000,0, ASLQ0104.wav
1, 134, 10.000000,0, ASLQ0104.wav
1, 135, 10.000000,0, ASLQ0104.wav
1, 136, 10.000000,0, ASLQ0104.wav
1, 137, 10.000000,0, ASLQ0104.wav
1, 138, 10.000000,0, ASLQ0104.wav
1, 139, 10.000000,0, ASLQ0104.wav
1, 140, 10.000000,0, ASLQ0104.wav
1, 141, 10.000000,0, ASLQ0104.wav
1, 142, 10.000000,0, ASLQ0104.wav
1, 143, 10.000000,0, ASLQ0104.wav
1, 144, 10.000000,0, ASLQ0104.wav
1, 145, 10.000000,0, ASLQ0104.wav
1, 146, 10.000000,0, ASLQ0104.wav
1, 147, 10.000000,0, ASLQ0104.wav
1, 148, 10.000000,0, ASLQ0104.wav
1, 149, 10.000000,0, ASLQ0104.wav
1, 150, 10.000000,0, ASLQ0104.wav
1, 151, 10.000000,0, ASLQ0104.wav
1, 152, 10.000000,0, ASLQ0104.wav
1, 153, 10.000000,0, ASLQ0104.wav
1, 154, 10.000000,0, ASLQ0104.wav
1, 155, 10.000000,0, ASLQ0104.wav
1, 156, 10.000000,0, ASLQ0104.wav
1, 157, 10.000000,0, ASLQ0104.wav
1, 158, 10.000000,0, ASLQ0104.wav
1, 159, 10.000000,0, ASLQ0104.wav
1, 160, 10.000000,0, ASLQ0104.wav
1, 161, 10.000000,0, ASLQ0104.wav
1, 162, 10.000000,0, ASLQ0104.wav
1, 163, 10.000000,0, ASLQ0104.wav
1, 164, 10.000000,0, ASLQ0104.wav
1, 165, 10.000000,0, ASLQ0104.wav
1, 166, 10.000000,0, ASLQ0104.wav
1, 167, 10.000000,0, ASLQ0104.wav
1, 168, 10.000000,0, ASLQ0104.wav
1, 169, 10.000000,0, ASLQ0104.wav
1, 170, 10.000000,0, ASLQ0104.wav
1, 171, 10.000000,0, ASLQ0104.wav
1, 172, 10.000000,0, ASLQ0104.wav
1, 173, 10.000000,0, ASLQ0104.wav
1, 174, 10.000000,0, ASLQ0104.wav
1, 175, 10.000000,0, ASLQ0104.wav
1, 176, 10.000000,0, ASLQ0104.wav
1, 177, 10.000000,0, ASLQ0104.wav
1, 178, 10.000000,0, ASLQ0104.wav
1, 179, 10.000000,0, ASLQ0104.wav
1, 180, 10.000000,0, ASLQ0104.wav
1, 181, 10.000000,0, ASLQ0104.wav
1, 182, 10.000000,0, ASLQ0104.wav
1, 183, 10.000000,0, ASLQ0104.wav
1, 184, 10.000000,0, ASLQ0104.wav
1, 185, 10.000000,0, ASLQ0104.wav
1, 186, 10.000000,0, ASLQ0104.wav
1, 187, 10.000000,0, ASLQ0104.wav
1, 188, 10.000000,0, ASLQ0104.wav
1, 189, 10.000000,0, ASLQ0104.wav
1, 190, 10.000000,0, ASLQ0104.wav
1, 191, 10.000000,0, ASLQ0104.wav
1, 192, 10.000000,0, ASLQ0104.wav
1, 193, 10.000000,0, ASLQ0104.wav
1, 194, 10.000000,0, ASLQ0104.wav
1, 195, 10.000000,0, ASLQ0104.wav
1, 196, 10.000000,0, ASLQ0104.wav
1, 197, 10.000000,0, ASLQ0104.wav
1, 198, 10.000000,0, ASLQ0104.wav
1, 199, 10.000000,0, ASLQ0104.wav
1, 200, 10.000000,0, ASLQ0104.wav
1, 201, 10.000000,0, ASLQ0104.wav
1, 202, 10.000000,0, ASLQ0104.wav
1, 203, 10.000000,0, ASLQ0104.wav
1, 204, 10.000000,0, ASLQ0104.wav
1, 205, 10.000000,0, ASLQ0104.wav
1, 206, 10.000000,0, ASLQ0104.wav
1, 207, 10.000000,0, ASLQ0104.wav
1, 208, 10.000000,0, ASLQ0104.wav
1, 209, 10.000000,0, ASLQ0104.wav
1, 210, 10.000000,0, ASLQ0104.wav
1, 211, 10.000000,0, ASLQ0104.wav
1, 212, 10.000000,0, ASLQ0104.wav
1, 213, 10.000000,0, ASLQ0104.wav
1, 214, 10.000000,0, ASLQ0104.wav
1, 215, 10.000000,0, ASLQ0104.wav
1, 216, 10.000000,0, ASLQ0104.wav
1, 217, 10.000000,0, ASLQ0104.wav
1, 218, 10.000000,0, ASLQ0104.wav
1, 219, 10.000000,0, ASLQ0104.wav
1, 220, 10.000000,0, ASLQ0104.wav
1, 221, 10.000000,0, ASLQ0104.wav
1, 222, 10.000000,0, ASLQ0104.wav
1, 223, 10.000000,0, ASLQ0104.wav
1, 224, 10.000000,0, ASLQ0104.wav
1, 225, 10.000000,0, ASLQ0104.wav
1, 226, 10.000000,0, ASLQ0104.wav
1, 227, 10.000000,0, ASLQ0104.wav
1, 228, 10.000000,0, ASLQ0104.wav
1, 229, 10.000000,0, ASLQ0104.wav
1, 230, 10.000000,0, ASLQ0104.wav
1, 231, 10.000000,0, ASLQ0104.wav
1, 232, 10.000000,0, ASLQ0104.wav
1, 233, 10.000000,0, ASLQ0104.wav
1, 234, 10.000000,0, ASLQ0104.wav
1, 235, 10.000000,0, ASLQ0104.wav
1, 236, 10.000000,0, ASLQ0104.wav
1, 237, 10.000000,0, ASLQ0104.wav
1, 238, 10.000000,0, ASLQ0104.wav
1, 239, 10.000000,0, ASLQ0104.wav
1, 240, 10.000000,0, ASLQ0104.wav
1, 241, 10.000000,0, ASLQ0104.wav
1, 242, 10.000000,0, ASLQ0104.wav
1, 243, 10.000000,0, ASLQ0104.wav
1, 244, 10.000000,0, ASLQ0104.wav
1, 245, 10.000000,0, ASLQ0104.wav
1, 246, 10.000000,0, ASLQ0104.wav
1, 247, 10.000000,0, ASLQ0104.wav
1, 248, 10.000000,0, ASLQ0104.wav
1, 249, 10.000000,0, ASLQ0104.wav
1, 250, 10.000000,0, ASLQ0104.wav
1, 251, 10.000000,0, ASLQ0104.wav
1, 252, 10.000000,0, ASLQ0104.wav
1, 253, 10.000000,0, ASLQ0104.wav
1, 254, 10.000000,0, ASLQ0104.wav
1, 255, 10.000000,0, ASLQ0104.wav
1, 256, 10.000000,0, ASLQ0104.wav
1, 257, 10.000000,0, ASLQ0104.wav
1, 258, 10.000000,0, ASLQ0104.wav
1, 259, 10.000000,0, ASLQ0104.wav
1, 260, 10.000000,0, ASLQ0104.wav
1, 261, 10.000000,0, ASLQ0104.wav
1, 262, 10.000000,0, ASLQ0104.wav
1, 263, 10.000000,0, ASLQ0104.wav
1, 264, 10.000000,0, ASLQ0104.wav
1, 265, 10.000000,0, ASLQ0104.wav
1, 266, 10.000000,0, ASLQ0104.wav
1, 267, 10.000000,0, ASLQ0104.wav
1, 268, 10.000000,0, ASLQ0104.wav
1, 269, 10.000000,0, ASLQ0104.wav
1, 270, 10.000000,0, ASLQ0104.wav
